image_url,name,item_id,url,in_stock
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/792985/w=1036,h=832,f=webp,fit=contain,q=85",Cable Usb-A a Micro USB 1.2m Negro I2Go,792985,https://www.homecenter.com.co/homecenter-co/product/792985/cable-usb-a-a-micro-usb-12m-negro-i2go/792985/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/792916/w=1036,h=832,f=webp,fit=contain,q=85",Memoria USB Lexar Type-C Dual Drive 64GB 3.2 D400,792916,https://www.homecenter.com.co/homecenter-co/product/792916/memoria-usb-lexar-type-c-dual-drive-64gb-32-d400/792916/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/619930/w=1036,h=832,f=webp,fit=contain,q=85",Amplificador de Potencia Estéreo Pyle,619930,https://www.homecenter.com.co/homecenter-co/product/619930/amplificador-de-potencia-estereo-pyle/619930/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/645297/w=1036,h=832,f=webp,fit=contain,q=85",Parlante Portátil con Bluetooth,645297,https://www.homecenter.com.co/homecenter-co/product/645297/parlante-portatil-con-bluetooth/645297/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/619811/w=1036,h=832,f=webp,fit=contain,q=85",Megafono Compacto Y Portatil Pyle-Pro Pmp31Bl,619811,https://www.homecenter.com.co/homecenter-co/product/619811/megafono-compacto-y-portatil-pyle-pro-pmp31bl/619811/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/792915/w=1036,h=832,f=webp,fit=contain,q=85",Memoria USB Lexar Type-C Dual Drive 128GB 3.2 D400,792915,https://www.homecenter.com.co/homecenter-co/product/792915/memoria-usb-lexar-type-c-dual-drive-128gb-32-d400/792915/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/793562/w=1036,h=832,f=webp,fit=contain,q=85",Audifono JBL Wave Beam 2 Cancelación Hasta 40 Horas Inalámbrico Blanco,793562,https://www.homecenter.com.co/homecenter-co/product/793562/audifono-jbl-wave-beam-2-cancelacion-hasta-40-horas-inalambrico-blanco/793562/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/619952/w=1036,h=832,f=webp,fit=contain,q=85",Parlante Portátil con Bluetooth 240 W,619952,https://www.homecenter.com.co/homecenter-co/product/619952/parlante-portatil-con-bluetooth-240-w/619952/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/736186/w=1036,h=832,f=webp,fit=contain,q=85",Trituradora de Papel Wolverine,736186,https://www.homecenter.com.co/homecenter-co/product/736186/trituradora-de-papel-wolverine/736186/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/736127/w=1036,h=832,f=webp,fit=contain,q=85",Trituradora de Papel Silenciosa Bonsen,736127,https://www.homecenter.com.co/homecenter-co/product/736127/trituradora-de-papel-silenciosa-bonsen/736127/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/619591/w=1036,h=832,f=webp,fit=contain,q=85",Amplificador Estéreo Bluetooth,619591,https://www.homecenter.com.co/homecenter-co/product/619591/amplificador-estereo-bluetooth/619591/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/619772/w=1036,h=832,f=webp,fit=contain,q=85",Parlante Portátil de Altavoces,619772,https://www.homecenter.com.co/homecenter-co/product/619772/parlante-portatil-de-altavoces/619772/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/619826/w=1036,h=832,f=webp,fit=contain,q=85",Barra de Sonido,619826,https://www.homecenter.com.co/homecenter-co/product/619826/barra-de-sonido/619826/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/570118/w=1036,h=832,f=webp,fit=contain,q=85",Montaje En Barra para Teléfono Celular,570118,https://www.homecenter.com.co/homecenter-co/product/570118/montaje-en-barra-para-telefono-celular/570118/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/791312/w=1036,h=832,f=webp,fit=contain,q=85",Celular Honor Play 9A 4G 256 GB 4 RAM Azul,791312,https://www.homecenter.com.co/homecenter-co/product/791312/celular-honor-play-9a-4g-256-gb-4-ram-azul/791312/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/Sodimac/NonAndes/espanol_default/w=1036,h=832,f=webp,fit=contain,q=85",Radio Panasonic Rf-p150dba Portátil FM AM Altavoz,782497,https://www.homecenter.com.co/homecenter-co/product/782497/radio-panasonic-rf-p150dba-portatil-fm-am-altavoz/782497/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/689738/w=1036,h=832,f=webp,fit=contain,q=85",Soporte de Teclado Ajustable En Altura Pyle-pro P,689738,https://www.homecenter.com.co/homecenter-co/product/689738/soporte-de-teclado-ajustable-en-altura-pyle-pro-p/689738/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/790835/w=1036,h=832,f=webp,fit=contain,q=85",Celular Honor Play 9A 4G 256 GB 4 RAM Púrpura,790835,https://www.homecenter.com.co/homecenter-co/product/790835/celular-honor-play-9a-4g-256-gb-4-ram-purpura/790835/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/494901/w=1036,h=832,f=webp,fit=contain,q=85",XB ALTAVOCES MARINOS IMPERMEABLES C/LED,494901,https://www.homecenter.com.co/homecenter-co/product/494901/xb-altavoces-marinos-impermeables-c-led/494901/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/793038/w=1036,h=832,f=webp,fit=contain,q=85",Audífono con Micrófono Urban I2GEAR001-BK I2Go,793038,https://www.homecenter.com.co/homecenter-co/product/793038/audifono-con-microfono-urban-i2gear001-bk-i2go/793038/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/494921/w=1036,h=832,f=webp,fit=contain,q=85",XB RELOJ DEPORTIVO GPS TRAINER PSGP310PN,494921,https://www.homecenter.com.co/homecenter-co/product/494921/xb-reloj-deportivo-gps-trainer-psgp310pn/494921/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/736099_06/w=1036,h=832,f=webp,fit=contain,q=85",Trituradora de Micro Corte Aurora,736099,https://www.homecenter.com.co/homecenter-co/product/736099/trituradora-de-micro-corte-aurora/736099/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/791306/w=1036,h=832,f=webp,fit=contain,q=85",Celular Honor X7c 256 GB 8 RAM Negro,791306,https://www.homecenter.com.co/homecenter-co/product/791306/celular-honor-x7c-256-gb-8-ram-negro/791306/,1
"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/792229/w=1036,h=832,f=webp,fit=contain,q=85",Memoria USB Lexar Type-C Dual Drive 256GB 3.2 D400,792229,https://www.homecenter.com.co/homecenter-co/product/792229/memoria-usb-lexar-type-c-dual-drive-256gb-32-d400/792229/,1
